"","date","year","season","location","site_n","time","right_observer","left_observer","visibility","direction","abundance","distance","length","species","reserve","id","observer","enforcement","new_a","new_b","new_id","campaign","observer_num","species_richness","max_richness","max_abundance","shannon","max_biomass"
"3572","07/06/2017",2017,"Spring","Gdor",5,"10:00","","Yoni Belmaker",17,"Left",2,0,6,"Diplodus.vulgaris","In","5 A Gdor 2017 Spring Yoni Belmaker","Yoni Belmaker",2,0.0194,2.93,"5 A Gdor 2017 Spring Yoni Belmaker","2017 ","one_observer",5,5,31,1.19262299772648,1158.78360580702
"3573","07/06/2017",2017,"Spring","Gdor",5,"","","Yoni Belmaker",17,"Left",2,0,7,"Thalassoma.pavo","In","5 B Gdor 2017 Spring Yoni Belmaker","Yoni Belmaker",2,0.0092,3.111,"5 B Gdor 2017 Spring Yoni Belmaker","2017 ","one_observer",4,4,62,0.98840995509168,1181.03295747555
"3574","07/06/2017",2017,"Spring","Gdor",5,"","","Yoni Belmaker",17,"Left",1,1,7,"Thalassoma.pavo","In","5 B Gdor 2017 Spring Yoni Belmaker","Yoni Belmaker",2,0.0092,3.111,"5 B Gdor 2017 Spring Yoni Belmaker","2017 ","one_observer",4,4,62,0.98840995509168,1181.03295747555
"3575","07/06/2017",2017,"Spring","Gdor",5,"","","Yoni Belmaker",17,"Left",1,2,11,"Thalassoma.pavo","In","5 B Gdor 2017 Spring Yoni Belmaker","Yoni Belmaker",2,0.0092,3.111,"5 B Gdor 2017 Spring Yoni Belmaker","2017 ","one_observer",4,4,62,0.98840995509168,1181.03295747555
"3576","07/06/2017",2017,"Spring","Gdor",5,"","","Yoni Belmaker",17,"Left",2,1,11,"Thalassoma.pavo","In","5 B Gdor 2017 Spring Yoni Belmaker","Yoni Belmaker",2,0.0092,3.111,"5 B Gdor 2017 Spring Yoni Belmaker","2017 ","one_observer",4,4,62,0.98840995509168,1181.03295747555
"3577","07/06/2017",2017,"Spring","Gdor",5,"","","Yoni Belmaker",17,"Left",1,0,13,"Thalassoma.pavo","In","5 B Gdor 2017 Spring Yoni Belmaker","Yoni Belmaker",2,0.0092,3.111,"5 B Gdor 2017 Spring Yoni Belmaker","2017 ","one_observer",4,4,62,0.98840995509168,1181.03295747555
"3578","07/06/2017",2017,"Spring","Gdor",5,"","","Yoni Belmaker",17,"Left",17,0,11,"Thalassoma.pavo","In","5 B Gdor 2017 Spring Yoni Belmaker","Yoni Belmaker",2,0.0092,3.111,"5 B Gdor 2017 Spring Yoni Belmaker","2017 ","one_observer",4,4,62,0.98840995509168,1181.03295747555
"3579","07/06/2017",2017,"Spring","Gdor",5,"","","Yoni Belmaker",17,"Left",1,0,11,"Thalassoma.pavo","In","5 B Gdor 2017 Spring Yoni Belmaker","Yoni Belmaker",2,0.0092,3.111,"5 B Gdor 2017 Spring Yoni Belmaker","2017 ","one_observer",4,4,62,0.98840995509168,1181.03295747555
"3580","07/06/2017",2017,"Spring","Gdor",5,"","","Yoni Belmaker",17,"Left",1,1,10,"Thalassoma.pavo","In","5 B Gdor 2017 Spring Yoni Belmaker","Yoni Belmaker",2,0.0092,3.111,"5 B Gdor 2017 Spring Yoni Belmaker","2017 ","one_observer",4,4,62,0.98840995509168,1181.03295747555
"3581","07/06/2017",2017,"Spring","Gdor",5,"","","Yoni Belmaker",17,"Left",2,0,12,"Thalassoma.pavo","In","5 B Gdor 2017 Spring Yoni Belmaker","Yoni Belmaker",2,0.0092,3.111,"5 B Gdor 2017 Spring Yoni Belmaker","2017 ","one_observer",4,4,62,0.98840995509168,1181.03295747555
"3582","07/06/2017",2017,"Spring","Gdor",5,"","","Yoni Belmaker",17,"Left",9,0,10,"Thalassoma.pavo","In","5 B Gdor 2017 Spring Yoni Belmaker","Yoni Belmaker",2,0.0092,3.111,"5 B Gdor 2017 Spring Yoni Belmaker","2017 ","one_observer",4,4,62,0.98840995509168,1181.03295747555
"3583","07/06/2017",2017,"Spring","Gdor",5,"","","Yoni Belmaker",17,"Left",1,1,10,"Diplodus.sargus","In","5 B Gdor 2017 Spring Yoni Belmaker","Yoni Belmaker",2,0.0608,2.5,"5 B Gdor 2017 Spring Yoni Belmaker","2017 ","one_observer",4,4,62,0.98840995509168,1181.03295747555
"3584","07/06/2017",2017,"Spring","Gdor",5,"","","Yoni Belmaker",17,"Left",2,2,11,"Diplodus.sargus","In","5 B Gdor 2017 Spring Yoni Belmaker","Yoni Belmaker",2,0.0608,2.5,"5 B Gdor 2017 Spring Yoni Belmaker","2017 ","one_observer",4,4,62,0.98840995509168,1181.03295747555
"3585","07/06/2017",2017,"Spring","Gdor",5,"","","Yoni Belmaker",17,"Left",3,0,11,"Diplodus.sargus","In","5 B Gdor 2017 Spring Yoni Belmaker","Yoni Belmaker",2,0.0608,2.5,"5 B Gdor 2017 Spring Yoni Belmaker","2017 ","one_observer",4,4,62,0.98840995509168,1181.03295747555
"3586","07/06/2017",2017,"Spring","Gdor",5,"","","Yoni Belmaker",17,"Left",1,0,11,"Diplodus.sargus","In","5 B Gdor 2017 Spring Yoni Belmaker","Yoni Belmaker",2,0.0608,2.5,"5 B Gdor 2017 Spring Yoni Belmaker","2017 ","one_observer",4,4,62,0.98840995509168,1181.03295747555
"3587","07/06/2017",2017,"Spring","Gdor",5,"","","Yoni Belmaker",17,"Left",1,1,12,"Diplodus.sargus","In","5 B Gdor 2017 Spring Yoni Belmaker","Yoni Belmaker",2,0.0608,2.5,"5 B Gdor 2017 Spring Yoni Belmaker","2017 ","one_observer",4,4,62,0.98840995509168,1181.03295747555
"3588","07/06/2017",2017,"Spring","Gdor",5,"","","Yoni Belmaker",17,"Left",2,1,12,"Diplodus.sargus","In","5 B Gdor 2017 Spring Yoni Belmaker","Yoni Belmaker",2,0.0608,2.5,"5 B Gdor 2017 Spring Yoni Belmaker","2017 ","one_observer",4,4,62,0.98840995509168,1181.03295747555
"3589","07/06/2017",2017,"Spring","Gdor",5,"","","Yoni Belmaker",17,"Left",2,2,14,"Diplodus.sargus","In","5 B Gdor 2017 Spring Yoni Belmaker","Yoni Belmaker",2,0.0608,2.5,"5 B Gdor 2017 Spring Yoni Belmaker","2017 ","one_observer",4,4,62,0.98840995509168,1181.03295747555
"3590","07/06/2017",2017,"Spring","Gdor",5,"","","Yoni Belmaker",17,"Left",1,1,14,"Diplodus.sargus","In","5 B Gdor 2017 Spring Yoni Belmaker","Yoni Belmaker",2,0.0608,2.5,"5 B Gdor 2017 Spring Yoni Belmaker","2017 ","one_observer",4,4,62,0.98840995509168,1181.03295747555
"3591","07/06/2017",2017,"Spring","Gdor",5,"","","Yoni Belmaker",17,"Left",2,1,12,"Diplodus.sargus","In","5 B Gdor 2017 Spring Yoni Belmaker","Yoni Belmaker",2,0.0608,2.5,"5 B Gdor 2017 Spring Yoni Belmaker","2017 ","one_observer",4,4,62,0.98840995509168,1181.03295747555
"3592","07/06/2017",2017,"Spring","Gdor",5,"","","Yoni Belmaker",17,"Left",1,1,11,"Diplodus.sargus","In","5 B Gdor 2017 Spring Yoni Belmaker","Yoni Belmaker",2,0.0608,2.5,"5 B Gdor 2017 Spring Yoni Belmaker","2017 ","one_observer",4,4,62,0.98840995509168,1181.03295747555
"3593","07/06/2017",2017,"Spring","Gdor",5,"","","Yoni Belmaker",17,"Left",1,1,6,"Diplodus.vulgaris","In","5 B Gdor 2017 Spring Yoni Belmaker","Yoni Belmaker",2,0.0194,2.93,"5 B Gdor 2017 Spring Yoni Belmaker","2017 ","one_observer",4,4,62,0.98840995509168,1181.03295747555
"3594","07/06/2017",2017,"Spring","Gdor",5,"","","Yoni Belmaker",17,"Left",2,0,6,"Diplodus.vulgaris","In","5 B Gdor 2017 Spring Yoni Belmaker","Yoni Belmaker",2,0.0194,2.93,"5 B Gdor 2017 Spring Yoni Belmaker","2017 ","one_observer",4,4,62,0.98840995509168,1181.03295747555
"3595","07/06/2017",2017,"Spring","Gdor",5,"","","Yoni Belmaker",17,"Left",5,0,6,"Diplodus.vulgaris","In","5 B Gdor 2017 Spring Yoni Belmaker","Yoni Belmaker",2,0.0194,2.93,"5 B Gdor 2017 Spring Yoni Belmaker","2017 ","one_observer",4,4,62,0.98840995509168,1181.03295747555
"3596","07/06/2017",2017,"Spring","Gdor",5,"","","Yoni Belmaker",17,"Left",1,0,20,"Diplodus.cervinus","In","5 B Gdor 2017 Spring Yoni Belmaker","Yoni Belmaker",2,0.0116,3.14,"5 B Gdor 2017 Spring Yoni Belmaker","2017 ","one_observer",4,4,62,0.98840995509168,1181.03295747555
"3597","07/06/2017",2017,"Spring","Gdor",5,"","","Yoni Belmaker",17,"Left",1,2,21,"Diplodus.cervinus","In","5 C Gdor 2017 Spring Yoni Belmaker","Yoni Belmaker",2,0.0116,3.14,"5 C Gdor 2017 Spring Yoni Belmaker","2017 ","one_observer",8,8,37,1.34426006422166,1010.63209131232
"3598","07/06/2017",2017,"Spring","Gdor",5,"","","Yoni Belmaker",17,"Left",1,0,12,"Diplodus.sargus","In","5 C Gdor 2017 Spring Yoni Belmaker","Yoni Belmaker",2,0.0608,2.5,"5 C Gdor 2017 Spring Yoni Belmaker","2017 ","one_observer",8,8,37,1.34426006422166,1010.63209131232
"3599","07/06/2017",2017,"Spring","Gdor",5,"","","Yoni Belmaker",17,"Left",1,2,17,"Diplodus.sargus","In","5 C Gdor 2017 Spring Yoni Belmaker","Yoni Belmaker",2,0.0608,2.5,"5 C Gdor 2017 Spring Yoni Belmaker","2017 ","one_observer",8,8,37,1.34426006422166,1010.63209131232
"3600","07/06/2017",2017,"Spring","Gdor",5,"","","Yoni Belmaker",17,"Left",1,2,12,"Diplodus.sargus","In","5 C Gdor 2017 Spring Yoni Belmaker","Yoni Belmaker",2,0.0608,2.5,"5 C Gdor 2017 Spring Yoni Belmaker","2017 ","one_observer",8,8,37,1.34426006422166,1010.63209131232
"3601","07/06/2017",2017,"Spring","Gdor",5,"","","Yoni Belmaker",17,"Left",4,0,8,"Thalassoma.pavo","In","5 C Gdor 2017 Spring Yoni Belmaker","Yoni Belmaker",2,0.0092,3.111,"5 C Gdor 2017 Spring Yoni Belmaker","2017 ","one_observer",8,8,37,1.34426006422166,1010.63209131232
"3602","07/06/2017",2017,"Spring","Gdor",5,"","","Yoni Belmaker",17,"Left",1,1,14,"Thalassoma.pavo","In","5 C Gdor 2017 Spring Yoni Belmaker","Yoni Belmaker",2,0.0092,3.111,"5 C Gdor 2017 Spring Yoni Belmaker","2017 ","one_observer",8,8,37,1.34426006422166,1010.63209131232
"3603","07/06/2017",2017,"Spring","Gdor",5,"","","Yoni Belmaker",17,"Left",1,2,11,"Thalassoma.pavo","In","5 C Gdor 2017 Spring Yoni Belmaker","Yoni Belmaker",2,0.0092,3.111,"5 C Gdor 2017 Spring Yoni Belmaker","2017 ","one_observer",8,8,37,1.34426006422166,1010.63209131232
"3604","07/06/2017",2017,"Spring","Gdor",5,"","","Yoni Belmaker",17,"Left",6,0,8,"Thalassoma.pavo","In","5 C Gdor 2017 Spring Yoni Belmaker","Yoni Belmaker",2,0.0092,3.111,"5 C Gdor 2017 Spring Yoni Belmaker","2017 ","one_observer",8,8,37,1.34426006422166,1010.63209131232
"3605","07/06/2017",2017,"Spring","Gdor",5,"","","Yoni Belmaker",17,"Left",1,0,11,"Thalassoma.pavo","In","5 C Gdor 2017 Spring Yoni Belmaker","Yoni Belmaker",2,0.0092,3.111,"5 C Gdor 2017 Spring Yoni Belmaker","2017 ","one_observer",8,8,37,1.34426006422166,1010.63209131232
"3606","07/06/2017",2017,"Spring","Gdor",5,"","","Yoni Belmaker",17,"Left",2,0,7,"Thalassoma.pavo","In","5 C Gdor 2017 Spring Yoni Belmaker","Yoni Belmaker",2,0.0092,3.111,"5 C Gdor 2017 Spring Yoni Belmaker","2017 ","one_observer",8,8,37,1.34426006422166,1010.63209131232
"3607","07/06/2017",2017,"Spring","Gdor",5,"","","Yoni Belmaker",17,"Left",1,0,12,"Thalassoma.pavo","In","5 C Gdor 2017 Spring Yoni Belmaker","Yoni Belmaker",2,0.0092,3.111,"5 C Gdor 2017 Spring Yoni Belmaker","2017 ","one_observer",8,8,37,1.34426006422166,1010.63209131232
"3608","07/06/2017",2017,"Spring","Gdor",5,"","","Yoni Belmaker",17,"Left",1,0,11,"Thalassoma.pavo","In","5 C Gdor 2017 Spring Yoni Belmaker","Yoni Belmaker",2,0.0092,3.111,"5 C Gdor 2017 Spring Yoni Belmaker","2017 ","one_observer",8,8,37,1.34426006422166,1010.63209131232
"3609","07/06/2017",2017,"Spring","Gdor",5,"","","Yoni Belmaker",17,"Left",3,1,8,"Thalassoma.pavo","In","5 C Gdor 2017 Spring Yoni Belmaker","Yoni Belmaker",2,0.0092,3.111,"5 C Gdor 2017 Spring Yoni Belmaker","2017 ","one_observer",8,8,37,1.34426006422166,1010.63209131232
"3610","07/06/2017",2017,"Spring","Gdor",5,"","","Yoni Belmaker",17,"Left",1,1,8,"Thalassoma.pavo","In","5 C Gdor 2017 Spring Yoni Belmaker","Yoni Belmaker",2,0.0092,3.111,"5 C Gdor 2017 Spring Yoni Belmaker","2017 ","one_observer",8,8,37,1.34426006422166,1010.63209131232
"3611","07/06/2017",2017,"Spring","Gdor",5,"","","Yoni Belmaker",17,"Left",1,1,6,"Diplodus.vulgaris","In","5 C Gdor 2017 Spring Yoni Belmaker","Yoni Belmaker",2,0.0194,2.93,"5 C Gdor 2017 Spring Yoni Belmaker","2017 ","one_observer",8,8,37,1.34426006422166,1010.63209131232
"3612","07/06/2017",2017,"Spring","Gdor",5,"","","Yoni Belmaker",17,"Left",1,0,25,"Epinephelus.marginatus","In","5 C Gdor 2017 Spring Yoni Belmaker","Yoni Belmaker",2,0.0127,3.085,"5 C Gdor 2017 Spring Yoni Belmaker","2017 ","one_observer",8,8,37,1.34426006422166,1010.63209131232
"3613","07/06/2017",2017,"Spring","Gdor",5,"","","Yoni Belmaker",17,"Left",1,0,20,"Mycteroperca.rubra","In","5 C Gdor 2017 Spring Yoni Belmaker","Yoni Belmaker",2,0.008,3.065,"5 C Gdor 2017 Spring Yoni Belmaker","2017 ","one_observer",8,8,37,1.34426006422166,1010.63209131232
"3614","07/06/2017",2017,"Spring","Gdor",5,"","","Yoni Belmaker",17,"Left",8,0,11,"Pempheris.vanicolensis","In","5 C Gdor 2017 Spring Yoni Belmaker","Yoni Belmaker",2,0.0119,3.026,"5 C Gdor 2017 Spring Yoni Belmaker","2017 ","one_observer",8,8,37,1.34426006422166,1010.63209131232
"3615","07/06/2017",2017,"Spring","Gdor",5,"","","Yoni Belmaker",17,"Left",1,0,12,"Sargocentron.rubrum","In","5 C Gdor 2017 Spring Yoni Belmaker","Yoni Belmaker",2,0.0571,2.658,"5 C Gdor 2017 Spring Yoni Belmaker","2017 ","one_observer",8,8,37,1.34426006422166,1010.63209131232
"3616","07/06/2017",2017,"Spring","Gdor",5,"","","Yoni Belmaker",17,"Left",1,0,11,"Thalassoma.pavo","In","5 D Gdor 2017 Spring Yoni Belmaker","Yoni Belmaker",2,0.0092,3.111,"5 D Gdor 2017 Spring Yoni Belmaker","2017 ","one_observer",4,4,38,1.13555069716037,1402.47386553771
"3617","07/06/2017",2017,"Spring","Gdor",5,"","","Yoni Belmaker",17,"Left",1,2,13,"Thalassoma.pavo","In","5 D Gdor 2017 Spring Yoni Belmaker","Yoni Belmaker",2,0.0092,3.111,"5 D Gdor 2017 Spring Yoni Belmaker","2017 ","one_observer",4,4,38,1.13555069716037,1402.47386553771
"3618","07/06/2017",2017,"Spring","Gdor",5,"","","Yoni Belmaker",17,"Left",2,1,8,"Thalassoma.pavo","In","5 D Gdor 2017 Spring Yoni Belmaker","Yoni Belmaker",2,0.0092,3.111,"5 D Gdor 2017 Spring Yoni Belmaker","2017 ","one_observer",4,4,38,1.13555069716037,1402.47386553771
"3619","07/06/2017",2017,"Spring","Gdor",5,"","","Yoni Belmaker",17,"Left",3,1,8,"Thalassoma.pavo","In","5 D Gdor 2017 Spring Yoni Belmaker","Yoni Belmaker",2,0.0092,3.111,"5 D Gdor 2017 Spring Yoni Belmaker","2017 ","one_observer",4,4,38,1.13555069716037,1402.47386553771
"3620","07/06/2017",2017,"Spring","Gdor",5,"","","Yoni Belmaker",17,"Left",1,1,11,"Thalassoma.pavo","In","5 D Gdor 2017 Spring Yoni Belmaker","Yoni Belmaker",2,0.0092,3.111,"5 D Gdor 2017 Spring Yoni Belmaker","2017 ","one_observer",4,4,38,1.13555069716037,1402.47386553771
"3621","07/06/2017",2017,"Spring","Gdor",5,"","","Yoni Belmaker",17,"Left",1,0,14,"Thalassoma.pavo","In","5 D Gdor 2017 Spring Yoni Belmaker","Yoni Belmaker",2,0.0092,3.111,"5 D Gdor 2017 Spring Yoni Belmaker","2017 ","one_observer",4,4,38,1.13555069716037,1402.47386553771
"3622","07/06/2017",2017,"Spring","Gdor",5,"","","Yoni Belmaker",17,"Left",1,2,8,"Thalassoma.pavo","In","5 D Gdor 2017 Spring Yoni Belmaker","Yoni Belmaker",2,0.0092,3.111,"5 D Gdor 2017 Spring Yoni Belmaker","2017 ","one_observer",4,4,38,1.13555069716037,1402.47386553771
"3623","07/06/2017",2017,"Spring","Gdor",5,"","","Yoni Belmaker",17,"Left",1,0,13,"Thalassoma.pavo","In","5 D Gdor 2017 Spring Yoni Belmaker","Yoni Belmaker",2,0.0092,3.111,"5 D Gdor 2017 Spring Yoni Belmaker","2017 ","one_observer",4,4,38,1.13555069716037,1402.47386553771
"3624","07/06/2017",2017,"Spring","Gdor",5,"","","Yoni Belmaker",17,"Left",4,1,8,"Thalassoma.pavo","In","5 D Gdor 2017 Spring Yoni Belmaker","Yoni Belmaker",2,0.0092,3.111,"5 D Gdor 2017 Spring Yoni Belmaker","2017 ","one_observer",4,4,38,1.13555069716037,1402.47386553771
"3625","07/06/2017",2017,"Spring","Gdor",5,"","","Yoni Belmaker",17,"Left",2,2,11,"Thalassoma.pavo","In","5 D Gdor 2017 Spring Yoni Belmaker","Yoni Belmaker",2,0.0092,3.111,"5 D Gdor 2017 Spring Yoni Belmaker","2017 ","one_observer",4,4,38,1.13555069716037,1402.47386553771
"3626","07/06/2017",2017,"Spring","Gdor",5,"","","Yoni Belmaker",17,"Left",1,2,12,"Thalassoma.pavo","In","5 D Gdor 2017 Spring Yoni Belmaker","Yoni Belmaker",2,0.0092,3.111,"5 D Gdor 2017 Spring Yoni Belmaker","2017 ","one_observer",4,4,38,1.13555069716037,1402.47386553771
"3627","07/06/2017",2017,"Spring","Gdor",5,"","","Yoni Belmaker",17,"Left",1,0,8,"Thalassoma.pavo","In","5 D Gdor 2017 Spring Yoni Belmaker","Yoni Belmaker",2,0.0092,3.111,"5 D Gdor 2017 Spring Yoni Belmaker","2017 ","one_observer",4,4,38,1.13555069716037,1402.47386553771
"3628","07/06/2017",2017,"Spring","Gdor",5,"","","Yoni Belmaker",17,"Left",1,2,14,"Thalassoma.pavo","In","5 D Gdor 2017 Spring Yoni Belmaker","Yoni Belmaker",2,0.0092,3.111,"5 D Gdor 2017 Spring Yoni Belmaker","2017 ","one_observer",4,4,38,1.13555069716037,1402.47386553771
"3629","07/06/2017",2017,"Spring","Gdor",5,"","","Yoni Belmaker",17,"Left",1,0,13,"Diplodus.sargus","In","5 D Gdor 2017 Spring Yoni Belmaker","Yoni Belmaker",2,0.0608,2.5,"5 D Gdor 2017 Spring Yoni Belmaker","2017 ","one_observer",4,4,38,1.13555069716037,1402.47386553771
"3630","07/06/2017",2017,"Spring","Gdor",5,"","","Yoni Belmaker",17,"Left",1,2,12,"Diplodus.sargus","In","5 D Gdor 2017 Spring Yoni Belmaker","Yoni Belmaker",2,0.0608,2.5,"5 D Gdor 2017 Spring Yoni Belmaker","2017 ","one_observer",4,4,38,1.13555069716037,1402.47386553771
"3631","07/06/2017",2017,"Spring","Gdor",5,"","","Yoni Belmaker",17,"Left",8,0,16,"Diplodus.sargus","In","5 D Gdor 2017 Spring Yoni Belmaker","Yoni Belmaker",2,0.0608,2.5,"5 D Gdor 2017 Spring Yoni Belmaker","2017 ","one_observer",4,4,38,1.13555069716037,1402.47386553771
"3632","07/06/2017",2017,"Spring","Gdor",5,"","","Yoni Belmaker",17,"Left",1,0,6,"Diplodus.vulgaris","In","5 D Gdor 2017 Spring Yoni Belmaker","Yoni Belmaker",2,0.0194,2.93,"5 D Gdor 2017 Spring Yoni Belmaker","2017 ","one_observer",4,4,38,1.13555069716037,1402.47386553771
"3633","07/06/2017",2017,"Spring","Gdor",5,"","","Yoni Belmaker",17,"Left",2,0,6,"Diplodus.vulgaris","In","5 D Gdor 2017 Spring Yoni Belmaker","Yoni Belmaker",2,0.0194,2.93,"5 D Gdor 2017 Spring Yoni Belmaker","2017 ","one_observer",4,4,38,1.13555069716037,1402.47386553771
"3634","07/06/2017",2017,"Spring","Gdor",5,"","","Yoni Belmaker",17,"Left",3,0,14,"Diplodus.vulgaris","In","5 D Gdor 2017 Spring Yoni Belmaker","Yoni Belmaker",2,0.0194,2.93,"5 D Gdor 2017 Spring Yoni Belmaker","2017 ","one_observer",4,4,38,1.13555069716037,1402.47386553771
"3635","07/06/2017",2017,"Spring","Gdor",5,"","","Yoni Belmaker",17,"Left",2,2,30,"Dasyatis.pastinaca","In","5 D Gdor 2017 Spring Yoni Belmaker","Yoni Belmaker",2,0.0149,2.81,"5 D Gdor 2017 Spring Yoni Belmaker","2017 ","one_observer",4,4,38,1.13555069716037,1402.47386553771
"3636","15/10/2017",2017,"Fall","Habonim",8,"9:30","","Ori Frid",19.3,"Left",1,0,20,"Mugilidae","Out","8 A Habonim 2017 Fall Ori Frid","Ori Frid",0,0.0104,2.964,"8 A Habonim 2017 Fall Ori Frid","2017 ","one_observer",4,4,165,0.218177662080766,2956.29537151084
"3637","15/10/2017",2017,"Fall","Habonim",8,"9:30","","Ori Frid",19.3,"Left",3,1,15,"Diplodus.sargus","Out","8 A Habonim 2017 Fall Ori Frid","Ori Frid",0,0.0608,2.5,"8 A Habonim 2017 Fall Ori Frid","2017 ","one_observer",4,4,165,0.218177662080766,2956.29537151084
"3638","15/10/2017",2017,"Fall","Habonim",8,"9:30","","Ori Frid",19.3,"Left",5,2,15,"Diplodus.sargus","Out","8 A Habonim 2017 Fall Ori Frid","Ori Frid",0,0.0608,2.5,"8 A Habonim 2017 Fall Ori Frid","2017 ","one_observer",4,4,165,0.218177662080766,2956.29537151084
"3639","15/10/2017",2017,"Fall","Habonim",8,"9:30","","Ori Frid",19.3,"Left",50,2,7,"Diplodus.sargus","Out","8 A Habonim 2017 Fall Ori Frid","Ori Frid",0,0.0608,2.5,"8 A Habonim 2017 Fall Ori Frid","2017 ","one_observer",4,4,165,0.218177662080766,2956.29537151084
"3640","15/10/2017",2017,"Fall","Habonim",8,"9:30","","Ori Frid",19.3,"Left",100,2,10,"Diplodus.sargus","Out","8 A Habonim 2017 Fall Ori Frid","Ori Frid",0,0.0608,2.5,"8 A Habonim 2017 Fall Ori Frid","2017 ","one_observer",4,4,165,0.218177662080766,2956.29537151084
"3641","15/10/2017",2017,"Fall","Habonim",8,"9:30","","Ori Frid",19.3,"Left",2,1,12,"Thalassoma.pavo","Out","8 A Habonim 2017 Fall Ori Frid","Ori Frid",0,0.0092,3.111,"8 A Habonim 2017 Fall Ori Frid","2017 ","one_observer",4,4,165,0.218177662080766,2956.29537151084
"3642","15/10/2017",2017,"Fall","Habonim",8,"9:30","","Ori Frid",19.3,"Left",1,0,10,"Thalassoma.pavo","Out","8 A Habonim 2017 Fall Ori Frid","Ori Frid",0,0.0092,3.111,"8 A Habonim 2017 Fall Ori Frid","2017 ","one_observer",4,4,165,0.218177662080766,2956.29537151084
"3643","15/10/2017",2017,"Fall","Habonim",8,"9:30","","Ori Frid",19.3,"Left",1,0,15,"Diplodus.vulgaris","Out","8 A Habonim 2017 Fall Ori Frid","Ori Frid",0,0.0194,2.93,"8 A Habonim 2017 Fall Ori Frid","2017 ","one_observer",4,4,165,0.218177662080766,2956.29537151084
"3644","15/10/2017",2017,"Fall","Habonim",8,"9:30","","Ori Frid",19.3,"Left",2,2,10,"Diplodus.vulgaris","Out","8 A Habonim 2017 Fall Ori Frid","Ori Frid",0,0.0194,2.93,"8 A Habonim 2017 Fall Ori Frid","2017 ","one_observer",4,4,165,0.218177662080766,2956.29537151084
"3645","15/10/2017",2017,"Fall","Habonim",8,"9:45","","Ori Frid",19.3,"Left",1,1,10,"Diplodus.vulgaris","Out","8 B Habonim 2017 Fall Ori Frid","Ori Frid",0,0.0194,2.93,"8 B Habonim 2017 Fall Ori Frid","2017 ","one_observer",7,7,70,1.18286740953129,2326.04507188088
"3646","15/10/2017",2017,"Fall","Habonim",8,"9:45","","Ori Frid",19.3,"Left",1,1.5,10,"Diplodus.vulgaris","Out","8 B Habonim 2017 Fall Ori Frid","Ori Frid",0,0.0194,2.93,"8 B Habonim 2017 Fall Ori Frid","2017 ","one_observer",7,7,70,1.18286740953129,2326.04507188088
"3647","15/10/2017",2017,"Fall","Habonim",8,"9:45","","Ori Frid",19.3,"Left",4,0,10,"Diplodus.vulgaris","Out","8 B Habonim 2017 Fall Ori Frid","Ori Frid",0,0.0194,2.93,"8 B Habonim 2017 Fall Ori Frid","2017 ","one_observer",7,7,70,1.18286740953129,2326.04507188088
"3648","15/10/2017",2017,"Fall","Habonim",8,"9:45","","Ori Frid",19.3,"Left",1,2,25,"Mycteroperca.rubra","Out","8 B Habonim 2017 Fall Ori Frid","Ori Frid",0,0.008,3.065,"8 B Habonim 2017 Fall Ori Frid","2017 ","one_observer",7,7,70,1.18286740953129,2326.04507188088
"3649","15/10/2017",2017,"Fall","Habonim",8,"9:45","","Ori Frid",19.3,"Left",6,0,7,"Diplodus.sargus","Out","8 B Habonim 2017 Fall Ori Frid","Ori Frid",0,0.0608,2.5,"8 B Habonim 2017 Fall Ori Frid","2017 ","one_observer",7,7,70,1.18286740953129,2326.04507188088
"3650","15/10/2017",2017,"Fall","Habonim",8,"9:45","","Ori Frid",19.3,"Left",20,0,15,"Diplodus.sargus","Out","8 B Habonim 2017 Fall Ori Frid","Ori Frid",0,0.0608,2.5,"8 B Habonim 2017 Fall Ori Frid","2017 ","one_observer",7,7,70,1.18286740953129,2326.04507188088
"3651","15/10/2017",2017,"Fall","Habonim",8,"9:45","","Ori Frid",19.3,"Left",20,0,10,"Diplodus.sargus","Out","8 B Habonim 2017 Fall Ori Frid","Ori Frid",0,0.0608,2.5,"8 B Habonim 2017 Fall Ori Frid","2017 ","one_observer",7,7,70,1.18286740953129,2326.04507188088
"3652","15/10/2017",2017,"Fall","Habonim",8,"9:45","","Ori Frid",19.3,"Left",1,0,7,"Parupeneus.forsskali","Out","8 B Habonim 2017 Fall Ori Frid","Ori Frid",0,0.01148,3.08,"8 B Habonim 2017 Fall Ori Frid","2017 ","one_observer",7,7,70,1.18286740953129,2326.04507188088
"3653","15/10/2017",2017,"Fall","Habonim",8,"9:45","","Ori Frid",19.3,"Left",1,0,12,"Parupeneus.forsskali","Out","8 B Habonim 2017 Fall Ori Frid","Ori Frid",0,0.01148,3.08,"8 B Habonim 2017 Fall Ori Frid","2017 ","one_observer",7,7,70,1.18286740953129,2326.04507188088
"3654","15/10/2017",2017,"Fall","Habonim",8,"9:45","","Ori Frid",19.3,"Left",1,0,10,"Parupeneus.forsskali","Out","8 B Habonim 2017 Fall Ori Frid","Ori Frid",0,0.01148,3.08,"8 B Habonim 2017 Fall Ori Frid","2017 ","one_observer",7,7,70,1.18286740953129,2326.04507188088
