data.origin,country,site,lon,lat,trans,species,sp.length,sp.n,season,protection,enforcement,total.mpa.ha,size.notake,yr.creation,age.reserve.yr,depth,tmean,trange,sal_mean,pp_mean,pp_range
Belmaker,Greece,ASSECret1910192SMSO,25.738451,35.230244,3,Serranus.scriba,15,1,Fall,NO,0,0,0,NA,NA,6.6,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910192SMSO,25.738451,35.230244,3,Diplodus.sargus,8,6,Fall,NO,0,0,0,NA,NA,6.6,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910192SMSO,25.738451,35.230244,3,Diplodus.sargus,15,1,Fall,NO,0,0,0,NA,NA,6.6,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910192SMSO,25.738451,35.230244,3,Sparisoma.cretense,6,4,Fall,NO,0,0,0,NA,NA,6.6,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,1,Epinephelus.marginatus,100,1,Fall,NO,0,0,0,NA,NA,23,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,1,Epinephelus.marginatus,40,1,Fall,NO,0,0,0,NA,NA,23,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,1,Chromis.chromis,10,5000,Fall,NO,0,0,0,NA,NA,23,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,1,Diplodus.sargus,30,1,Fall,NO,0,0,0,NA,NA,23,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,1,Thalassoma.pavo,12,2,Fall,NO,0,0,0,NA,NA,23,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,1,Thalassoma.pavo,13,1,Fall,NO,0,0,0,NA,NA,23,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,1,Thalassoma.pavo,8,1,Fall,NO,0,0,0,NA,NA,23,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,1,Diplodus.vulgaris,20,2,Fall,NO,0,0,0,NA,NA,23,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,1,Diplodus.vulgaris,30,10,Fall,NO,0,0,0,NA,NA,23,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,1,Epinephelus.costae,40,1,Fall,NO,0,0,0,NA,NA,23,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,1,Coris.julis,17,1,Fall,NO,0,0,0,NA,NA,23,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,1,Coris.julis,21,1,Fall,NO,0,0,0,NA,NA,23,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,1,Coris.julis,19,2,Fall,NO,0,0,0,NA,NA,23,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,1,Serranus.scriba,16,1,Fall,NO,0,0,0,NA,NA,23,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,1,Oblada.melanura,15,3,Fall,NO,0,0,0,NA,NA,23,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,1,Oblada.melanura,30,40,Fall,NO,0,0,0,NA,NA,23,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,1,Diplodus.sargus,32,3,Fall,NO,0,0,0,NA,NA,23,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,1,Diplodus.sargus,16,1,Fall,NO,0,0,0,NA,NA,23,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,1,Torquigener.flavimaculosus,12,2,Fall,NO,0,0,0,NA,NA,23,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,1,Oblada.melanura,20,40,Fall,NO,0,0,0,NA,NA,23,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,2,Scorpaena.maderensis,12,1,Fall,NO,0,0,0,NA,NA,12.7,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,2,Chromis.chromis,8,1000,Fall,NO,0,0,0,NA,NA,12.7,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,2,Diplodus.vulgaris,26,4,Fall,NO,0,0,0,NA,NA,12.7,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,2,Diplodus.vulgaris,25,1,Fall,NO,0,0,0,NA,NA,12.7,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,2,Diplodus.sargus,15,1,Fall,NO,0,0,0,NA,NA,12.7,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,2,Diplodus.sargus,16,1,Fall,NO,0,0,0,NA,NA,12.7,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,2,Diplodus.sargus,18,1,Fall,NO,0,0,0,NA,NA,12.7,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,2,Diplodus.sargus,10,1,Fall,NO,0,0,0,NA,NA,12.7,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,2,Oblada.melanura,14,50,Fall,NO,0,0,0,NA,NA,12.7,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,2,Coris.julis,10,2,Fall,NO,0,0,0,NA,NA,12.7,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,2,Coris.julis,19,1,Fall,NO,0,0,0,NA,NA,12.7,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,2,Coris.julis,12,1,Fall,NO,0,0,0,NA,NA,12.7,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,2,Coris.julis,12,3,Fall,NO,0,0,0,NA,NA,12.7,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,2,Thalassoma.pavo,16,2,Fall,NO,0,0,0,NA,NA,12.7,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,2,Thalassoma.pavo,8,10,Fall,NO,0,0,0,NA,NA,12.7,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,2,Thalassoma.pavo,3,1,Fall,NO,0,0,0,NA,NA,12.7,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,2,Sparisoma.cretense,13,1,Fall,NO,0,0,0,NA,NA,12.7,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,2,Sparisoma.cretense,15,1,Fall,NO,0,0,0,NA,NA,12.7,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,2,Sparisoma.cretense,5,4,Fall,NO,0,0,0,NA,NA,12.7,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,2,Siganus.luridus,16,1,Fall,NO,0,0,0,NA,NA,12.7,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,2,Siganus.luridus,16,1,Fall,NO,0,0,0,NA,NA,12.7,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,2,Siganus.luridus,17,1,Fall,NO,0,0,0,NA,NA,12.7,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,2,Siganus.luridus,15,1,Fall,NO,0,0,0,NA,NA,12.7,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,2,Siganus.luridus,17,3,Fall,NO,0,0,0,NA,NA,12.7,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,2,Spicara.smaris,8,13,Fall,NO,0,0,0,NA,NA,12.7,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,2,Serranus.scriba,18,1,Fall,NO,0,0,0,NA,NA,12.7,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,2,Sparisoma.cretense,17,1,Fall,NO,0,0,0,NA,NA,12.7,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,2,Sparisoma.cretense,20,1,Fall,NO,0,0,0,NA,NA,12.7,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,2,Gobius.cruentatus,14,1,Fall,NO,0,0,0,NA,NA,12.7,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,3,Diplodus.sargus,19,2,Fall,NO,0,0,0,NA,NA,6,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,3,Diplodus.sargus,12,2,Fall,NO,0,0,0,NA,NA,6,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,3,Diplodus.sargus,24,2,Fall,NO,0,0,0,NA,NA,6,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,3,Thalassoma.pavo,11,3,Fall,NO,0,0,0,NA,NA,6,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,3,Thalassoma.pavo,15,5,Fall,NO,0,0,0,NA,NA,6,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,3,Thalassoma.pavo,17,1,Fall,NO,0,0,0,NA,NA,6,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,3,Oblada.melanura,14,3,Fall,NO,0,0,0,NA,NA,6,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,3,Oblada.melanura,13,20,Fall,NO,0,0,0,NA,NA,6,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,3,Oblada.melanura,10,5,Fall,NO,0,0,0,NA,NA,6,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,3,Chromis.chromis,10,10,Fall,NO,0,0,0,NA,NA,6,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,3,Sparisoma.cretense,22,1,Fall,NO,0,0,0,NA,NA,6,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,3,Sparisoma.cretense,19,1,Fall,NO,0,0,0,NA,NA,6,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,3,Sparisoma.cretense,12,2,Fall,NO,0,0,0,NA,NA,6,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,3,Coris.julis,18,1,Fall,NO,0,0,0,NA,NA,6,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,3,Coris.julis,21,1,Fall,NO,0,0,0,NA,NA,6,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,3,Coris.julis,16,2,Fall,NO,0,0,0,NA,NA,6,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,3,Siganus.luridus,15,1,Fall,NO,0,0,0,NA,NA,6,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,3,Serranus.scriba,14,1,Fall,NO,0,0,0,NA,NA,6,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,3,Serranus.scriba,17,1,Fall,NO,0,0,0,NA,NA,6,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,3,Serranus.scriba,20,1,Fall,NO,0,0,0,NA,NA,6,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,3,Thalassoma.pavo,14,2,Fall,NO,0,0,0,NA,NA,6,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,3,Thalassoma.pavo,15,3,Fall,NO,0,0,0,NA,NA,6,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,3,Diplodus.sargus,17,1,Fall,NO,0,0,0,NA,NA,6,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,3,Diplodus.sargus,20,1,Fall,NO,0,0,0,NA,NA,6,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,3,Diplodus.sargus,14,2,Fall,NO,0,0,0,NA,NA,6,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,3,Coris.julis,17,2,Fall,NO,0,0,0,NA,NA,6,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,3,Sparisoma.cretense,8,2,Fall,NO,0,0,0,NA,NA,6,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,3,Gobius.bucchichi,11,1,Fall,NO,0,0,0,NA,NA,6,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,3,Scorpaena.maderensis,11,1,Fall,NO,0,0,0,NA,NA,6,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193MLHB,25.731836,35.22478,3,Thalassoma.pavo,16,1,Fall,NO,0,0,0,NA,NA,6,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193SCSS,25.731836,35.22478,1,Oblada.melanura,15,50,Fall,NO,0,0,0,NA,NA,21.3,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193SCSS,25.731836,35.22478,1,Oblada.melanura,20,50,Fall,NO,0,0,0,NA,NA,21.3,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193SCSS,25.731836,35.22478,1,Oblada.melanura,30,10,Fall,NO,0,0,0,NA,NA,21.3,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193SCSS,25.731836,35.22478,1,Epinephelus.costae,30,1,Fall,NO,0,0,0,NA,NA,21.3,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193SCSS,25.731836,35.22478,1,Epinephelus.costae,20,1,Fall,NO,0,0,0,NA,NA,21.3,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193SCSS,25.731836,35.22478,1,Diplodus.vulgaris,15,10,Fall,NO,0,0,0,NA,NA,21.3,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193SCSS,25.731836,35.22478,1,Diplodus.vulgaris,10,20,Fall,NO,0,0,0,NA,NA,21.3,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193SCSS,25.731836,35.22478,1,Diplodus.vulgaris,18,4,Fall,NO,0,0,0,NA,NA,21.3,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193SCSS,25.731836,35.22478,1,Chromis.chromis,10,500,Fall,NO,0,0,0,NA,NA,21.3,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193SCSS,25.731836,35.22478,1,Coris.julis,10,15,Fall,NO,0,0,0,NA,NA,21.3,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193SCSS,25.731836,35.22478,1,Coris.julis,15,20,Fall,NO,0,0,0,NA,NA,21.3,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193SCSS,25.731836,35.22478,1,Diplodus.sargus,28,1,Fall,NO,0,0,0,NA,NA,21.3,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193SCSS,25.731836,35.22478,1,Torquigener.flavimaculosus,13,1,Fall,NO,0,0,0,NA,NA,21.3,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193SCSS,25.731836,35.22478,1,Torquigener.flavimaculosus,12,4,Fall,NO,0,0,0,NA,NA,21.3,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193SCSS,25.731836,35.22478,1,Torquigener.flavimaculosus,12,5,Fall,NO,0,0,0,NA,NA,21.3,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193SCSS,25.731836,35.22478,1,Thalassoma.pavo,18,1,Fall,NO,0,0,0,NA,NA,21.3,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193SCSS,25.731836,35.22478,1,Thalassoma.pavo,12,10,Fall,NO,0,0,0,NA,NA,21.3,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193SCSS,25.731836,35.22478,1,Epinephelus.costae,40,3,Fall,NO,0,0,0,NA,NA,21.3,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193SCSS,25.731836,35.22478,1,Epinephelus.marginatus,50,1,Fall,NO,0,0,0,NA,NA,21.3,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193SCSS,25.731836,35.22478,1,Sphyraena.viridensis,50,1,Fall,NO,0,0,0,NA,NA,21.3,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193SCSS,25.731836,35.22478,2,Diplodus.sargus,13,10,Fall,NO,0,0,0,NA,NA,4.6,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193SCSS,25.731836,35.22478,2,Diplodus.sargus,11,1,Fall,NO,0,0,0,NA,NA,4.6,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193SCSS,25.731836,35.22478,2,Oblada.melanura,11,4,Fall,NO,0,0,0,NA,NA,4.6,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193SCSS,25.731836,35.22478,2,Coris.julis,20,2,Fall,NO,0,0,0,NA,NA,4.6,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193SCSS,25.731836,35.22478,2,Coris.julis,16,3,Fall,NO,0,0,0,NA,NA,4.6,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193SCSS,25.731836,35.22478,2,Diplodus.vulgaris,16,4,Fall,NO,0,0,0,NA,NA,4.6,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193SCSS,25.731836,35.22478,2,Thalassoma.pavo,15,3,Fall,NO,0,0,0,NA,NA,4.6,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193SCSS,25.731836,35.22478,2,Thalassoma.pavo,12,4,Fall,NO,0,0,0,NA,NA,4.6,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193SCSS,25.731836,35.22478,2,Thalassoma.pavo,15,2,Fall,NO,0,0,0,NA,NA,4.6,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193SCSS,25.731836,35.22478,2,Siganus.rivulatus,5,20,Fall,NO,0,0,0,NA,NA,4.6,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193SCSS,25.731836,35.22478,2,Siganus.rivulatus,12,8,Fall,NO,0,0,0,NA,NA,4.6,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193SCSS,25.731836,35.22478,2,Symphodus.tinca,20,1,Fall,NO,0,0,0,NA,NA,4.6,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193SCSS,25.731836,35.22478,2,Chromis.chromis,7,60,Fall,NO,0,0,0,NA,NA,4.6,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193SCSS,25.731836,35.22478,2,Chromis.chromis,2,10,Fall,NO,0,0,0,NA,NA,4.6,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193SCSS,25.731836,35.22478,2,Spicara.maena,11,60,Fall,NO,0,0,0,NA,NA,4.6,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
Belmaker,Greece,ASSECret1910193SCSS,25.731836,35.22478,2,Thalassoma.pavo,2,4,Fall,NO,0,0,0,NA,NA,4.6,20.322999954223633,10.990249991416931,39.103782653808594,6.337020677165128e-4,0.0016928221739362925
