Trip date,Location,SiteNo,Trans_No,Start time,End time,Sea condition,Depth(m),DepthRange,Time,Lat(N),Lon(E),Right observer,Left observer,Azimuth,VisibilityBlocks,WaterTemp,Direction,Number_Ind,Distance,Length,Species,Family,Order,Reserve
10-08-17,Miljet,25,2,,,,11.8,,9:15,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Right,1,3,22,Diplodus puntazzo,Sparidae ,Perciformes,In
10-08-17,Miljet,25,2,,,,11.8,,9:15,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Right,17,2,25,Diplodus puntazzo,Sparidae ,Perciformes,In
10-08-17,Miljet,25,2,,,,11.8,,9:15,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Right,3,0,25,Diplodus puntazzo,Sparidae ,Perciformes,In
10-08-17,Miljet,25,2,,,,11.8,,9:15,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Right,1,3,15,Serranus scriba,Serranidae ,Perciformes,In
10-08-17,Miljet,25,2,,,,11.8,,9:15,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Right,1,2,10,Serranus scriba,Serranidae ,Perciformes,In
10-08-17,Miljet,25,2,,,,11.8,,9:15,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Right,1,0,8,Symphodus melanocercus,Labridae ,Perciformes,In
10-08-17,Miljet,25,2,,,,11.8,,9:15,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Right,1,0,6,Symphodus melanocercus,Labridae ,Perciformes,In
10-08-17,Miljet,25,2,,,,11.8,,9:15,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Right,1,0,7,Apogon imberbis,Apogonidae,Perciformes,In
10-08-17,Miljet,25,2,,,,11.8,,9:15,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Right,5,2,12,Diplodus annularis,Sparidae ,Perciformes,In
10-08-17,Miljet,25,2,,,,11.8,,9:15,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Right,1,3,12,Diplodus vulgaris,Sparidae ,Perciformes,In
10-08-17,Miljet,25,2,,,,11.8,,9:15,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Right,1,0,15,Diplodus vulgaris,Sparidae ,Perciformes,In
10-08-17,Miljet,25,2,,,,11.8,,9:15,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Right,7,3,18,Diplodus vulgaris,Sparidae ,Perciformes,In
10-08-17,Miljet,25,2,,,,11.8,,9:15,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Right,3,2,16,Diplodus vulgaris,Sparidae ,Perciformes,In
10-08-17,Miljet,25,2,,,,11.8,,9:15,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Right,4,3,22,Sarpa salpa,Sparidae ,Perciformes,In
10-08-17,Miljet,25,2,,,,11.8,,9:15,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Right,1,2,10,Symphodus mediterraneus,Labridae ,Perciformes,In
10-08-17,Miljet,25,2,,,,11.8,,9:15,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Left,10,0,8,Coris julis,Labridae ,Perciformes,In
10-08-17,Miljet,25,2,,,,11.8,,9:15,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Left,10,0,10,Coris julis,Labridae ,Perciformes,In
10-08-17,Miljet,25,2,,,,11.8,,9:15,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Left,1,0,15,Coris julis,Labridae ,Perciformes,In
10-08-17,Miljet,25,2,,,,11.8,,9:15,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Left,10,2,10,Coris julis,Labridae ,Perciformes,In
10-08-17,Miljet,25,2,,,,11.8,,9:15,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Left,20,0,10,Coris julis,Labridae ,Perciformes,In
10-08-17,Miljet,25,2,,,,11.8,,9:15,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Left,1,3,18,Diplodus vulgaris,Sparidae ,Perciformes,In
10-08-17,Miljet,25,2,,,,11.8,,9:15,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Left,1,0,18,Diplodus vulgaris,Sparidae ,Perciformes,In
10-08-17,Miljet,25,2,,,,11.8,,9:15,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Left,1,1,18,Symphodus tinca,Labridae ,Perciformes,In
10-08-17,Miljet,25,2,,,,11.8,,9:15,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Left,1,1,12,Symphodus tinca,Labridae ,Perciformes,In
10-08-17,Miljet,25,2,,,,11.8,,9:15,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Left,3,1,8,Symphodus doderleini,Labridae ,Perciformes,In
10-08-17,Miljet,25,2,,,,11.8,,9:15,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Left,1,0,15,Thalassoma pavo,Labridae ,Perciformes,In
10-08-17,Miljet,25,2,,,,11.8,,9:15,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Left,1,0,10,Thalassoma pavo,Labridae ,Perciformes,In
10-08-17,Miljet,25,2,,,,11.8,,9:15,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Left,8,0,6,Thalassoma pavo,Labridae ,Perciformes,In
10-08-17,Miljet,25,2,,,,11.8,,9:15,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Left,1,0,18,Thalassoma pavo,Labridae ,Perciformes,In
10-08-17,Miljet,25,2,,,,11.8,,9:15,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Left,1,0,20,Thalassoma pavo,Labridae ,Perciformes,In
10-08-17,Miljet,25,2,,,,11.8,,9:15,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Left,1,1,20,Thalassoma pavo,Labridae ,Perciformes,In
10-08-17,Miljet,25,2,,,,11.8,,9:15,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Left,1,0,8,Thalassoma pavo,Labridae ,Perciformes,In
10-08-17,Miljet,25,2,,,,11.8,,9:15,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Left,1,0,8,Mullus surmuletus,Mullidae,Perciformes,In
10-08-17,Miljet,25,2,,,,11.8,,9:15,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Left,1,1,6,Mullus surmuletus,Mullidae,Perciformes,In
10-08-17,Miljet,25,2,,,,11.8,,9:15,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Left,12,2,8,Mullus surmuletus,Mullidae,Perciformes,In
10-08-17,Miljet,25,2,,,,11.8,,9:15,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Left,1,2,18,Serranus scriba,Serranidae ,Perciformes,In
10-08-17,Miljet,25,2,,,,11.8,,9:15,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Left,1,1,12,Diplodus annularis,Sparidae ,Perciformes,In
10-08-17,Miljet,25,2,,,,11.8,,9:15,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Left,10,2,12,Diplodus annularis,Sparidae ,Perciformes,In
10-08-17,Miljet,25,2,,,,11.8,,9:15,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Left,1,1,8,Diplodus annularis,Sparidae ,Perciformes,In
10-08-17,Miljet,25,2,,,,11.8,,9:15,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Left,3,2,10,Diplodus annularis,Sparidae ,Perciformes,In
10-08-17,Miljet,25,2,,,,11.8,,9:15,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Left,200,2,5,Chromis chromis,Pomacentridae,Perciformes,In
10-08-17,Miljet,25,2,,,,11.8,,9:15,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Left,100,3,4,Chromis chromis,Pomacentridae,Perciformes,In
10-08-17,Miljet,25,2,,,,11.8,,9:15,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Left,30,0,2,Chromis chromis,Pomacentridae,Perciformes,In
10-08-17,Miljet,25,2,,,,11.8,,9:15,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Left,1,1,6,Symphodus melanocercus,Labridae ,Perciformes,In
10-08-17,Miljet,25,2,,,,11.8,,9:15,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Left,1,1,8,Symphodus melanocercus,Labridae ,Perciformes,In
10-08-17,Miljet,25,2,,,,11.8,,9:15,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Left,1,0,8,Apogon imberbis,Apogonidae,Perciformes,In
10-08-17,Miljet,25,2,,,,11.8,,9:15,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Left,20,2,22,Diplodus sargus,Sparidae ,Perciformes,In
10-08-17,Miljet,25,2,,,,11.8,,9:15,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Left,1,2,12,Symphodus mediterraneus,Labridae ,Perciformes,In
10-08-17,Miljet,25,2,,,,11.8,,9:15,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Left,1,5,18,Diplodus puntazzo,Sparidae ,Perciformes,In
10-08-17,Miljet,25,2,,,,11.8,,9:15,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Left,6,3,20,Sarpa salpa,Sparidae ,Perciformes,In
10-08-17,Miljet,25,2,,,,11.8,,9:15,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Left,1,3,15,Serranus scriba,Serranidae ,Perciformes,In
10-08-17,Miljet,25,2,,,,11.8,,9:15,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Left,6,1,8,Symphodus doderleini,Labridae ,Perciformes,In
10-08-17,Miljet,25,2,,,,11.8,,9:15,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Left,1,1,12,Symphodus doderleini,Labridae ,Perciformes,In
10-08-17,Miljet,25,2,,,,11.8,,9:15,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Left,1,1,10,Symphodus doderleini,Labridae ,Perciformes,In
10-08-17,Miljet,25,3,,,,5,,9:45,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Right,20,2,4,Chromis chromis,Pomacentridae,Perciformes,In
10-08-17,Miljet,25,3,,,,5,,9:45,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Right,100,0,6,Chromis chromis,Pomacentridae,Perciformes,In
10-08-17,Miljet,25,3,,,,5,,9:45,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Right,1,0,15,Thalassoma pavo,Labridae ,Perciformes,In
10-08-17,Miljet,25,3,,,,5,,9:45,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Right,1,1,6,Thalassoma pavo,Labridae ,Perciformes,In
10-08-17,Miljet,25,3,,,,5,,9:45,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Right,1,1,8,Thalassoma pavo,Labridae ,Perciformes,In
10-08-17,Miljet,25,3,,,,5,,9:45,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Right,5,0,6,Thalassoma pavo,Labridae ,Perciformes,In
10-08-17,Miljet,25,3,,,,5,,9:45,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Right,1,0,10,Thalassoma pavo,Labridae ,Perciformes,In
10-08-17,Miljet,25,3,,,,5,,9:45,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Right,3,1,8,Coris julis,Labridae ,Perciformes,In
10-08-17,Miljet,25,3,,,,5,,9:45,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Right,3,0.5,8,Coris julis,Labridae ,Perciformes,In
10-08-17,Miljet,25,3,,,,5,,9:45,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Right,6,0,8,Coris julis,Labridae ,Perciformes,In
10-08-17,Miljet,25,3,,,,5,,9:45,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Right,2,1,12,Coris julis,Labridae ,Perciformes,In
10-08-17,Miljet,25,3,,,,5,,9:45,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Right,1,3,20,Serranus scriba,Serranidae ,Perciformes,In
10-08-17,Miljet,25,3,,,,5,,9:45,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Right,1,0,12,Serranus scriba,Serranidae ,Perciformes,In
10-08-17,Miljet,25,3,,,,5,,9:45,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Right,1,0,10,Serranus scriba,Serranidae ,Perciformes,In
10-08-17,Miljet,25,3,,,,5,,9:45,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Right,2,0,15,Serranus scriba,Serranidae ,Perciformes,In
10-08-17,Miljet,25,3,,,,5,,9:45,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Right,1,2,20,Diplodus vulgaris,Sparidae ,Perciformes,In
10-08-17,Miljet,25,3,,,,5,,9:45,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Right,1,1,18,Diplodus vulgaris,Sparidae ,Perciformes,In
10-08-17,Miljet,25,3,,,,5,,9:45,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Right,2,1,18,Diplodus vulgaris,Sparidae ,Perciformes,In
10-08-17,Miljet,25,3,,,,5,,9:45,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Right,3,2,16,Diplodus vulgaris,Sparidae ,Perciformes,In
10-08-17,Miljet,25,3,,,,5,,9:45,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Right,1,1,22,Diplodus puntazzo,Sparidae ,Perciformes,In
10-08-17,Miljet,25,3,,,,5,,9:45,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Right,20,7,20,Diplodus puntazzo,Sparidae ,Perciformes,In
10-08-17,Miljet,25,3,,,,5,,9:45,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Right,1,1,10,Diplodus annularis,Sparidae ,Perciformes,In
10-08-17,Miljet,25,3,,,,5,,9:45,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Right,3,2,10,Diplodus annularis,Sparidae ,Perciformes,In
10-08-17,Miljet,25,3,,,,5,,9:45,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Right,2,1,14,Diplodus annularis,Sparidae ,Perciformes,In
10-08-17,Miljet,25,3,,,,5,,9:45,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Right,4,3,8,Diplodus annularis,Sparidae ,Perciformes,In
10-08-17,Miljet,25,3,,,,5,,9:45,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Right,2,5,8,Diplodus annularis,Sparidae ,Perciformes,In
10-08-17,Miljet,25,3,,,,5,,9:45,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Right,1,4,12,Symphodus tinca,Labridae ,Perciformes,In
10-08-17,Miljet,25,3,,,,5,,9:45,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Right,1,1,14,Symphodus tinca,Labridae ,Perciformes,In
10-08-17,Miljet,25,3,,,,5,,9:45,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Right,1,2,16,Symphodus tinca,Labridae ,Perciformes,In
10-08-17,Miljet,25,3,,,,5,,9:45,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Right,2,7,20,Sarpa salpa,Sparidae ,Perciformes,In
10-08-17,Miljet,25,3,,,,5,,9:45,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Right,1,4,8,Symphodus melanocercus,Labridae ,Perciformes,In
10-08-17,Miljet,25,3,,,,5,,9:45,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Left,1,0,18,Thalassoma pavo,Labridae ,Perciformes,In
10-08-17,Miljet,25,3,,,,5,,9:45,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Left,1,0,12,Thalassoma pavo,Labridae ,Perciformes,In
10-08-17,Miljet,25,3,,,,5,,9:45,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Left,1,0,6,Thalassoma pavo,Labridae ,Perciformes,In
10-08-17,Miljet,25,3,,,,5,,9:45,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Left,12,0,10,Coris julis,Labridae ,Perciformes,In
10-08-17,Miljet,25,3,,,,5,,9:45,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Left,8,0,15,Coris julis,Labridae ,Perciformes,In
10-08-17,Miljet,25,3,,,,5,,9:45,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Left,4,0,15,Coris julis,Labridae ,Perciformes,In
10-08-17,Miljet,25,3,,,,5,,9:45,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Left,10,0,10,Coris julis,Labridae ,Perciformes,In
10-08-17,Miljet,25,3,,,,5,,9:45,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Left,10,0,12,Coris julis,Labridae ,Perciformes,In
10-08-17,Miljet,25,3,,,,5,,9:45,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Left,1,3,15,Diplodus vulgaris,Sparidae ,Perciformes,In
10-08-17,Miljet,25,3,,,,5,,9:45,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Left,3,0,12,Diplodus vulgaris,Sparidae ,Perciformes,In
10-08-17,Miljet,25,3,,,,5,,9:45,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Left,1,3,15,Diplodus vulgaris,Sparidae ,Perciformes,In
10-08-17,Miljet,25,3,,,,5,,9:45,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Left,1,1,12,Diplodus vulgaris,Sparidae ,Perciformes,In
10-08-17,Miljet,25,3,,,,5,,9:45,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Left,4,2,15,Diplodus vulgaris,Sparidae ,Perciformes,In
10-08-17,Miljet,25,3,,,,5,,9:45,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Left,1,0,25,Diplodus sargus,Sparidae ,Perciformes,In
10-08-17,Miljet,25,3,,,,5,,9:45,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Left,8,2,10,Diplodus annularis,Sparidae ,Perciformes,In
10-08-17,Miljet,25,3,,,,5,,9:45,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Left,1,2,15,Diplodus annularis,Sparidae ,Perciformes,In
10-08-17,Miljet,25,3,,,,5,,9:45,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Left,4,2,12,Diplodus annularis,Sparidae ,Perciformes,In
10-08-17,Miljet,25,3,,,,5,,9:45,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Left,1,2,18,Symphodus tinca,Labridae ,Perciformes,In
10-08-17,Miljet,25,3,,,,5,,9:45,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Left,1,0,15,Serranus scriba,Serranidae ,Perciformes,In
10-08-17,Miljet,25,3,,,,5,,9:45,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Left,1,1,12,Serranus scriba,Serranidae ,Perciformes,In
10-08-17,Miljet,25,3,,,,5,,9:45,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Left,1,1,20,Serranus scriba,Serranidae ,Perciformes,In
10-08-17,Miljet,25,3,,,,5,,9:45,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Left,1,1,18,Serranus scriba,Serranidae ,Perciformes,In
10-08-17,Miljet,25,3,,,,5,,9:45,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Left,1,1,15,Serranus scriba,Serranidae ,Perciformes,In
10-08-17,Miljet,25,3,,,,5,,9:45,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Left,1,2,12,Symphodus mediterraneus,Labridae ,Perciformes,In
10-08-17,Miljet,25,3,,,,5,,9:45,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Left,1,0,10,Symphodus mediterraneus,Labridae ,Perciformes,In
10-08-17,Miljet,25,3,,,,5,,9:45,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Left,1,2,8,Symphodus mediterraneus,Labridae ,Perciformes,In
10-08-17,Miljet,25,3,,,,5,,9:45,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Left,1,1,10,Symphodus mediterraneus,Labridae ,Perciformes,In
10-08-17,Miljet,25,3,,,,5,,9:45,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Left,200,2,4,Chromis chromis,Pomacentridae,Perciformes,In
10-08-17,Miljet,25,3,,,,5,,9:45,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Left,1,0,12,Chromis chromis,Pomacentridae,Perciformes,In
10-08-17,Miljet,25,3,,,,5,,9:45,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Left,20,0,10,Chromis chromis,Pomacentridae,Perciformes,In
10-08-17,Miljet,25,3,,,,5,,9:45,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Left,10,0,12,Chromis chromis,Pomacentridae,Perciformes,In
10-08-17,Miljet,25,3,,,,5,,9:45,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Left,2,0,12,Sarpa salpa,Sparidae ,Perciformes,In
10-08-17,Miljet,25,3,,,,5,,9:45,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Left,1,1,15,Oblada melanura,Sparidae ,Perciformes,In
10-08-17,Miljet,25,3,,,,5,,9:45,42.791411,17.421897,Tal Gavriely,Shahar Malamud,,13,,Left,1,0,10,Symphodus melanocercus,Labridae ,Perciformes,In
10-08-17,Miljet,26,1,,,,8.5,,10:37,42.794868,17.4111,Tal Gavriely,Shahar Malamud,,28,,Right,100,1,5,Chromis chromis,Pomacentridae,Perciformes,In
10-08-17,Miljet,26,1,,,,8.5,,10:37,42.794868,17.4111,Tal Gavriely,Shahar Malamud,,28,,Right,130,0,2,Chromis chromis,Pomacentridae,Perciformes,In
10-08-17,Miljet,26,1,,,,8.5,,10:37,42.794868,17.4111,Tal Gavriely,Shahar Malamud,,28,,Right,100,2,4,Chromis chromis,Pomacentridae,Perciformes,In
10-08-17,Miljet,26,1,,,,8.5,,10:37,42.794868,17.4111,Tal Gavriely,Shahar Malamud,,28,,Right,100,3,6,Chromis chromis,Pomacentridae,Perciformes,In
10-08-17,Miljet,26,1,,,,8.5,,10:37,42.794868,17.4111,Tal Gavriely,Shahar Malamud,,28,,Right,4,3,22,Sarpa salpa,Sparidae ,Perciformes,In
10-08-17,Miljet,26,1,,,,8.5,,10:37,42.794868,17.4111,Tal Gavriely,Shahar Malamud,,28,,Right,6,2,20,Sarpa salpa,Sparidae ,Perciformes,In
10-08-17,Miljet,26,1,,,,8.5,,10:37,42.794868,17.4111,Tal Gavriely,Shahar Malamud,,28,,Right,3,1,20,Sarpa salpa,Sparidae ,Perciformes,In
10-08-17,Miljet,26,1,,,,8.5,,10:37,42.794868,17.4111,Tal Gavriely,Shahar Malamud,,28,,Right,3,2,20,Sarpa salpa,Sparidae ,Perciformes,In
10-08-17,Miljet,26,1,,,,8.5,,10:37,42.794868,17.4111,Tal Gavriely,Shahar Malamud,,28,,Right,60,3,28,Sarpa salpa,Sparidae ,Perciformes,In
10-08-17,Miljet,26,1,,,,8.5,,10:37,42.794868,17.4111,Tal Gavriely,Shahar Malamud,,28,,Right,6,0,8,Coris julis,Labridae ,Perciformes,In
10-08-17,Miljet,26,1,,,,8.5,,10:37,42.794868,17.4111,Tal Gavriely,Shahar Malamud,,28,,Right,2,1,6,Coris julis,Labridae ,Perciformes,In
10-08-17,Miljet,26,1,,,,8.5,,10:37,42.794868,17.4111,Tal Gavriely,Shahar Malamud,,28,,Right,3,1,6,Coris julis,Labridae ,Perciformes,In
10-08-17,Miljet,26,1,,,,8.5,,10:37,42.794868,17.4111,Tal Gavriely,Shahar Malamud,,28,,Right,2,0,6,Coris julis,Labridae ,Perciformes,In
10-08-17,Miljet,26,1,,,,8.5,,10:37,42.794868,17.4111,Tal Gavriely,Shahar Malamud,,28,,Right,3,1,8,Coris julis,Labridae ,Perciformes,In
10-08-17,Miljet,26,1,,,,8.5,,10:37,42.794868,17.4111,Tal Gavriely,Shahar Malamud,,28,,Right,1,0,8,Coris julis,Labridae ,Perciformes,In
10-08-17,Miljet,26,1,,,,8.5,,10:37,42.794868,17.4111,Tal Gavriely,Shahar Malamud,,28,,Right,3,0,6,Coris julis,Labridae ,Perciformes,In
10-08-17,Miljet,26,1,,,,8.5,,10:37,42.794868,17.4111,Tal Gavriely,Shahar Malamud,,28,,Right,1,1,15,Thalassoma pavo,Labridae ,Perciformes,In
10-08-17,Miljet,26,1,,,,8.5,,10:37,42.794868,17.4111,Tal Gavriely,Shahar Malamud,,28,,Right,2,1,8,Thalassoma pavo,Labridae ,Perciformes,In
10-08-17,Miljet,26,1,,,,8.5,,10:37,42.794868,17.4111,Tal Gavriely,Shahar Malamud,,28,,Right,4,0,6,Thalassoma pavo,Labridae ,Perciformes,In
10-08-17,Miljet,26,1,,,,8.5,,10:37,42.794868,17.4111,Tal Gavriely,Shahar Malamud,,28,,Right,3,0,12,Thalassoma pavo,Labridae ,Perciformes,In
10-08-17,Miljet,26,1,,,,8.5,,10:37,42.794868,17.4111,Tal Gavriely,Shahar Malamud,,28,,Right,2,3,6,Thalassoma pavo,Labridae ,Perciformes,In
10-08-17,Miljet,26,1,,,,8.5,,10:37,42.794868,17.4111,Tal Gavriely,Shahar Malamud,,28,,Right,1,0,12,Thalassoma pavo,Labridae ,Perciformes,In
10-08-17,Miljet,26,1,,,,8.5,,10:37,42.794868,17.4111,Tal Gavriely,Shahar Malamud,,28,,Right,2,2,15,Serranus scriba,Serranidae ,Perciformes,In
10-08-17,Miljet,26,1,,,,8.5,,10:37,42.794868,17.4111,Tal Gavriely,Shahar Malamud,,28,,Right,1,3,10,Serranus scriba,Serranidae ,Perciformes,In
10-08-17,Miljet,26,1,,,,8.5,,10:37,42.794868,17.4111,Tal Gavriely,Shahar Malamud,,28,,Right,1,1,10,Serranus scriba,Serranidae ,Perciformes,In
10-08-17,Miljet,26,1,,,,8.5,,10:37,42.794868,17.4111,Tal Gavriely,Shahar Malamud,,28,,Right,1,2,10,Serranus scriba,Serranidae ,Perciformes,In
10-08-17,Miljet,26,1,,,,8.5,,10:37,42.794868,17.4111,Tal Gavriely,Shahar Malamud,,28,,Right,1,3,8,Oblada melanura,Sparidae ,Perciformes,In
10-08-17,Miljet,26,1,,,,8.5,,10:37,42.794868,17.4111,Tal Gavriely,Shahar Malamud,,28,,Right,5,1,8,Oblada melanura,Sparidae ,Perciformes,In
10-08-17,Miljet,26,1,,,,8.5,,10:37,42.794868,17.4111,Tal Gavriely,Shahar Malamud,,28,,Right,50,4,14,Oblada melanura,Sparidae ,Perciformes,In
10-08-17,Miljet,26,1,,,,8.5,,10:37,42.794868,17.4111,Tal Gavriely,Shahar Malamud,,28,,Right,6,2,10,Oblada melanura,Sparidae ,Perciformes,In
10-08-17,Miljet,26,1,,,,8.5,,10:37,42.794868,17.4111,Tal Gavriely,Shahar Malamud,,28,,Right,5,5,10,Boops boops,Sparidae ,Perciformes,In
10-08-17,Miljet,26,1,,,,8.5,,10:37,42.794868,17.4111,Tal Gavriely,Shahar Malamud,,28,,Right,30,0,8,Boops boops,Sparidae ,Perciformes,In
10-08-17,Miljet,26,1,,,,8.5,,10:37,42.794868,17.4111,Tal Gavriely,Shahar Malamud,,28,,Right,2,5,35,Sparisoma cretense,Scaridae,Perciformes,In
